name,start time,end time,duration
,661549227000.0,661549227000.0,0.0
,661549228000.0,661549228000.0,0.0
,661549229000.0,661549229000.0,0.0
,661549230000.0,661549230000.0,0.0
,661549238000.0,661549238000.0,0.0
k,661549241000.0,661549249000.0,8000.0
k,661549249000.0,661549250000.0,1000.0
k,661549250000.0,661549251000.0,1000.0
k,661549251000.0,661549251000.0,0.0
,661549258000.0,661549258000.0,0.0
,661549272000.0,661549272000.0,0.0
,661549273000.0,661549273000.0,0.0
,661549273000.0,661549273000.0,0.0
,661549273000.0,661549273000.0,0.0
k,661549274000.0,661549274000.0,0.0
k,661549274000.0,661549275000.0,1000.0
c,661549275000.0,661549275000.0,0.0
,661549275000.0,661549275000.0,0.0
,661549275000.0,661549275000.0,0.0
,661549275000.0,661549276000.0,1000.0
,661549292000.0,661549292000.0,0.0
,661549312000.0,661549312000.0,0.0
,661549313000.0,661549313000.0,0.0
p,661549313000.0,661549313000.0,0.0
,661549325000.0,661549328000.0,3000.0
k,661549328000.0,661549329000.0,1000.0
k,661549329000.0,661549330000.0,1000.0
c,661549330000.0,661549330000.0,0.0
k,661549336000.0,661549345000.0,9000.0
k,661549345000.0,661549346000.0,1000.0
k,661549346000.0,661549346000.0,0.0
k,661549346000.0,661549347000.0,1000.0
,661549354000.0,661549354000.0,0.0
,661549354000.0,661549354000.0,0.0
,661549354000.0,661549354000.0,0.0
,661549367000.0,661549367000.0,0.0
,661549367000.0,661549367000.0,0.0
,661549367000.0,661549367000.0,0.0
,661549367000.0,661549367000.0,0.0
,661549372000.0,661549372000.0,0.0
,661549374000.0,661549383000.0,9000.0
c,661549384000.0,661549385000.0,1000.0
e,661549399000.0,661549400000.0,1000.0
,661549412000.0,661549412000.0,0.0
,661549434000.0,661549434000.0,0.0
k,661549437000.0,661549438000.0,1000.0
k,661549438000.0,661549439000.0,1000.0
c,661549439000.0,661549439000.0,0.0
,661549439000.0,661549440000.0,1000.0
,661549441000.0,661549441000.0,0.0
,661549441000.0,661549441000.0,0.0
,661549443000.0,661549443000.0,0.0
,661549446000.0,661549446000.0,0.0
,661549448000.0,661549448000.0,0.0
,661549448000.0,661549448000.0,0.0
,661549452000.0,661549452000.0,0.0
,661549460000.0,661549460000.0,0.0
,661549471000.0,661549471000.0,0.0
,661549507000.0,661549507000.0,0.0
k,661549510000.0,661549512000.0,2000.0
k,661549513000.0,661549514000.0,1000.0
k,661549514000.0,661549514000.0,0.0
k,661549514000.0,661549515000.0,1000.0
,661549537000.0,661549537000.0,0.0
r,661549537000.0,661549540000.0,3000.0
,661549540000.0,661549540000.0,0.0
,661549542000.0,661549542000.0,0.0
,661549542000.0,661549543000.0,1000.0
