duration,end time,name,start time
643.0,41489098853.0,,41489098210.0
178.0,41489100822.0,ia,41489100644.0
1086.0,41489102201.0,,41489101115.0
783.0,41489103199.0,,41489102416.0
306.0,41489103634.0,,41489103328.0
684.0,41489104813.0,,41489104129.0
18652.0,41489123828.0,ia,41489105176.0
213.0,41489124240.0,ia,41489124027.0
236.0,41489124579.0,ia,41489124343.0
165.0,41489124871.0,ia,41489124706.0
140.0,41489125101.0,ia,41489124961.0
271.0,41489125430.0,ia,41489125159.0
175.0,41489125745.0,ia,41489125570.0
22274.0,41489163209.0,ia,41489140935.0
317.0,41489163855.0,ia,41489163538.0
314.0,41489164480.0,ia,41489164166.0
1037.0,41489182769.0,,41489181732.0
996.0,41489184349.0,aa,41489183353.0
404.0,41489186798.0,ia,41489186394.0
1484.0,41489188539.0,,41489187055.0
1699.0,41489190564.0,,41489188865.0
729.0,41489191533.0,,41489190804.0
2609.0,41489194516.0,,41489191907.0
2591.0,41489201163.0,,41489198572.0
346.0,41489202380.0,aa,41489202034.0
487.0,41489206042.0,ia,41489205555.0
384.0,41489206733.0,ia,41489206349.0
555.0,41489207599.0,ia,41489207044.0
350.0,41489208312.0,ia,41489207962.0
365.0,41489208942.0,ia,41489208577.0
486.0,41489209712.0,ia,41489209226.0
1069.0,41489212249.0,,41489211180.0
466.0,41489213099.0,ia,41489212633.0
589.0,41489213979.0,ia,41489213390.0
406.0,41489214715.0,ia,41489214309.0
1503.0,41489216596.0,ia,41489215093.0
3307.0,41489228311.0,,41489225004.0
298.0,41489232178.0,,41489231880.0
43.0,41489232475.0,aa,41489232432.0
11563.0,41489246005.0,ia,41489234442.0
422.0,41489252199.0,ia,41489251777.0
357.0,41489252879.0,ia,41489252522.0
570.0,41489253675.0,ia,41489253105.0
514.0,41489254609.0,ia,41489254095.0
239.0,41489270671.0,,41489270432.0
232.0,41489274066.0,ia,41489273834.0
177.0,41489274668.0,ia,41489274491.0
158.0,41489275181.0,ia,41489275023.0
175.0,41489276836.0,ia,41489276661.0
172.0,41489278363.0,ia,41489278191.0
395.0,41489279496.0,ia,41489279101.0
392.0,41489319278.0,ia,41489318886.0
271.0,41489320000.0,ia,41489319729.0
176.0,41489320436.0,ia,41489320260.0
107.0,41489320814.0,ia,41489320707.0
1816.0,41489339344.0,u.onreadystatechange,41489337528.0
41.0,41489339802.0,u.onreadystatechange,41489339761.0
1267.0,41489342696.0,u.onreadystatechange,41489341429.0
1049.0,41489381259.0,ia,41489380210.0
4406.0,41489386505.0,,41489382099.0
1380.0,41489388137.0,,41489386757.0
591.0,41489388899.0,,41489388308.0
1442.0,41489390584.0,,41489389142.0
734.0,41489393738.0,,41489393004.0
229.0,41489394292.0,ia,41489394063.0
175.0,41489394585.0,ia,41489394410.0
156.0,41489394840.0,ia,41489394684.0
147.0,41489395066.0,ia,41489394919.0
186.0,41489396360.0,,41489396174.0
103.0,41489396620.0,aa,41489396517.0
449.0,41489398699.0,ia,41489398250.0
281.0,41489399189.0,ia,41489398908.0
263.0,41489399904.0,ia,41489399641.0
246.0,41489400387.0,ia,41489400141.0
844.0,41489423258.0,,41489422414.0
1298.0,41489431307.0,ia,41489430009.0
177.0,41489446802.0,ia,41489446625.0
3530.0,41489450499.0,,41489446969.0
1071.0,41489453452.0,ia,41489452381.0
239.0,41489461330.0,ia,41489461091.0
160.0,41489461875.0,ia,41489461715.0
315.0,41489462472.0,ia,41489462157.0
2482.0,41489468502.0,ia,41489466020.0
2089.0,41489478841.0,,41489476752.0
291.0,41489479895.0,ia,41489479604.0
2069.0,41489489086.0,ia,41489487017.0
125.0,41489504963.0,n.onsuccess,41489504838.0
83.0,41489512879.0,k,41489512796.0
56.0,41489513122.0,k,41489513066.0
75.0,41489546022.0,k,41489545947.0
79.0,41489546399.0,k,41489546320.0
105.0,41489557727.0,k,41489557622.0
52.0,41489557997.0,k,41489557945.0
45.0,41489559751.0,k,41489559706.0
80.0,41489559971.0,k,41489559891.0
99.0,41489586163.0,k,41489586064.0
65.0,41489586419.0,k,41489586354.0
49.0,41489586626.0,k,41489586577.0
69.0,41489587596.0,k,41489587527.0
66.0,41489588377.0,k,41489588311.0
54.0,41489588691.0,k,41489588637.0
102.0,41489605895.0,k,41489605793.0
45.0,41489606132.0,k,41489606087.0
37.0,41489606298.0,k,41489606261.0
35.0,41489606437.0,k,41489606402.0
184.0,41489612397.0,k,41489612213.0
78.0,41489614387.0,k,41489614309.0
67.0,41489627851.0,k,41489627784.0
71.0,41489629598.0,k,41489629527.0
55.0,41489629815.0,k,41489629760.0
223341.0,41489714454.0,ia,41489491113.0
551.0,41489717831.0,chrome.cast.ea,41489717280.0
926.0,41489723549.0,,41489722623.0
403.0,41489724101.0,,41489723698.0
315.0,41489724549.0,,41489724234.0
2359.0,41489727068.0,ia,41489724709.0
264.0,41489729047.0,ia,41489728783.0
57401.0,41489802178.0,,41489744777.0
84.0,41490759751.0,k,41490759667.0
310.0,41490765899.0,k,41490765589.0
81.0,41490942396.0,k,41490942315.0
66.0,41490943269.0,k,41490943203.0
47.0,41490943696.0,k,41490943649.0
42.0,41490943857.0,k,41490943815.0
663.0,41489821043.0,ia,41489820380.0
103.0,41489824627.0,ia,41489824524.0
251.0,41489846336.0,ia,41489846085.0
9278.0,41489872710.0,,41489863432.0
10934.0,41489884069.0,,41489873135.0
131.0,41489980815.0,,41489980684.0
8449.0,41489989465.0,aa,41489981016.0
1856.0,41490022462.0,ia,41490020606.0
77.0,41490022868.0,ia,41490022791.0
86.0,41490023053.0,ia,41490022967.0
111.0,41490023325.0,,41490023214.0
16.0,41490023417.0,aa,41490023401.0
121.0,41490029207.0,ia,41490029086.0
1535.0,41490030910.0,,41490029375.0
1481.0,41490035801.0,,41490034320.0
370.0,41490036335.0,,41490035965.0
373.0,41490036881.0,,41490036508.0
35575.0,41490072684.0,ia,41490037109.0
215.0,41490073177.0,ia,41490072962.0
187.0,41490073505.0,ia,41490073318.0
174.0,41490073794.0,ia,41490073620.0
436.0,41490078356.0,ia,41490077920.0
364.0,41490079172.0,ia,41490078808.0
345.0,41490083358.0,,41490083013.0
123.0,41490083765.0,aa,41490083642.0
761.0,41490086042.0,ia,41490085281.0
737.0,41490089149.0,ia,41490088412.0
269.0,41490090075.0,ia,41490089806.0
140.0,41490090403.0,,41490090263.0
13145.0,41490103716.0,aa,41490090571.0
243.0,41490104344.0,,41490104101.0
284.0,41490104911.0,ia,41490104627.0
165.0,41490105320.0,ia,41490105155.0
236.0,41490105772.0,ia,41490105536.0
213.0,41490106258.0,ia,41490106045.0
199.0,41490106828.0,ia,41490106629.0
177.0,41490122975.0,ia,41490122798.0
118.0,41490126528.0,ia,41490126410.0
294.0,41490134887.0,ia,41490134593.0
165.0,41490209251.0,ia,41490209086.0
208.0,41490218943.0,ia,41490218735.0
376.0,41490224512.0,ia,41490224136.0
124.0,41490230966.0,ia,41490230842.0
189.0,41490241785.0,ia,41490241596.0
160.0,41490333942.0,ia,41490333782.0
172.0,41490341105.0,ia,41490340933.0
4430.0,41490350971.0,ia,41490346541.0
132.0,41490386315.0,ia,41490386183.0
73.0,41490386601.0,,41490386528.0
18.0,41490386705.0,aa,41490386687.0
51.0,41490386867.0,,41490386816.0
12.0,41490386955.0,aa,41490386943.0
100.0,41490387233.0,,41490387133.0
18.0,41490387354.0,aa,41490387336.0
64.0,41490387519.0,,41490387455.0
27.0,41490387612.0,aa,41490387585.0
98.0,41490387797.0,,41490387699.0
27.0,41490387946.0,aa,41490387919.0
113.0,41490388256.0,,41490388143.0
17.0,41490388369.0,aa,41490388352.0
60.0,41490388578.0,,41490388518.0
12.0,41490388661.0,aa,41490388649.0
50.0,41490388792.0,,41490388742.0
11.0,41490388860.0,aa,41490388849.0
42.0,41490388977.0,,41490388935.0
10.0,41490389043.0,aa,41490389033.0
41.0,41490389159.0,,41490389118.0
11.0,41490389225.0,aa,41490389214.0
45.0,41490389383.0,,41490389338.0
10.0,41490389449.0,aa,41490389439.0
40.0,41490389565.0,,41490389525.0
10.0,41490389629.0,aa,41490389619.0
39.0,41490389742.0,,41490389703.0
9.0,41490389805.0,aa,41490389796.0
39.0,41490389918.0,,41490389879.0
9.0,41490389981.0,aa,41490389972.0
42.0,41490390127.0,,41490390085.0
10.0,41490390194.0,aa,41490390184.0
39.0,41490390308.0,,41490390269.0
10.0,41490390372.0,aa,41490390362.0
197.0,41490395039.0,,41490394842.0
16259.0,41490411481.0,aa,41490395222.0
14689.0,41490426589.0,ia,41490411900.0
142.0,41490427059.0,ia,41490426917.0
203.0,41490427590.0,ia,41490427387.0
2743.0,41490430626.0,ia,41490427883.0
393.0,41490434159.0,ia,41490433766.0
294.0,41490434711.0,ia,41490434417.0
208.0,41490435180.0,ia,41490434972.0
618.0,41490436544.0,,41490435926.0
3662.0,41490440460.0,,41490436798.0
162.0,41490440929.0,,41490440767.0
22.0,41490441121.0,aa,41490441099.0
88.0,41490441362.0,,41490441274.0
16.0,41490441485.0,aa,41490441469.0
70.0,41490441712.0,,41490441642.0
11.0,41490441796.0,aa,41490441785.0
53.0,41490441946.0,,41490441893.0
14.0,41490442031.0,aa,41490442017.0
153.0,41490446948.0,ia,41490446795.0
31.0,41490447176.0,ia,41490447145.0
31.0,41490447319.0,ia,41490447288.0
221.0,41490462609.0,ia,41490462388.0
170.0,41490463845.0,,41490463675.0
25.0,41490464043.0,aa,41490464018.0
74.0,41490464219.0,,41490464145.0
12.0,41490464295.0,aa,41490464283.0
1064.0,41490500168.0,ia,41490499104.0
98.0,41490500616.0,,41490500518.0
16883.0,41490517591.0,aa,41490500708.0
128.0,41490517998.0,,41490517870.0
36.0,41490518143.0,aa,41490518107.0
69.0,41490518353.0,,41490518284.0
19.0,41490518512.0,aa,41490518493.0
110.0,41490518750.0,,41490518640.0
16.0,41490518836.0,aa,41490518820.0
105.0,41490519392.0,,41490519287.0
23.0,41490519560.0,aa,41490519537.0
167.0,41490520179.0,,41490520012.0
27.0,41490520382.0,aa,41490520355.0
159.0,41490520778.0,,41490520619.0
23.0,41490520990.0,aa,41490520967.0
338.0,41490521620.0,,41490521282.0
25.0,41490521951.0,aa,41490521926.0
135.0,41490522303.0,,41490522168.0
54.0,41490522434.0,aa,41490522380.0
131.0,41490522729.0,,41490522598.0
21.0,41490522864.0,aa,41490522843.0
106.0,41490523113.0,,41490523007.0
60.0,41490523250.0,aa,41490523190.0
111.0,41490523569.0,,41490523458.0
17.0,41490523718.0,aa,41490523701.0
122.0,41490523992.0,,41490523870.0
17.0,41490524128.0,aa,41490524111.0
110.0,41490524389.0,,41490524279.0
20.0,41490524532.0,aa,41490524512.0
131.0,41490524882.0,,41490524751.0
80.0,41490525164.0,aa,41490525084.0
231.0,41490525564.0,,41490525333.0
13.0,41490525750.0,aa,41490525737.0
110.0,41490525986.0,,41490525876.0
10.0,41490526061.0,aa,41490526051.0
130.0,41490526341.0,,41490526211.0
53.0,41490526475.0,aa,41490526422.0
72.0,41490526696.0,,41490526624.0
278.0,41490527141.0,aa,41490526863.0
141.0,41490527584.0,,41490527443.0
16.0,41490527717.0,aa,41490527701.0
66.0,41490527913.0,,41490527847.0
19.0,41490528056.0,aa,41490528037.0
671.0,41490529161.0,,41490528490.0
1407.0,41490530806.0,,41490529399.0
288.0,41490531498.0,ia,41490531210.0
575.0,41490532203.0,ia,41490531628.0
258.0,41490535959.0,,41490535701.0
19.0,41490536146.0,aa,41490536127.0
60.0,41490536604.0,ia,41490536544.0
414.0,41490537236.0,,41490536822.0
52.0,41490537365.0,aa,41490537313.0
235.0,41490537720.0,ia,41490537485.0
85.0,41490538065.0,ia,41490537980.0
8816.0,41490547421.0,ia,41490538605.0
264.0,41490548383.0,ia,41490548119.0
2363.0,41490551315.0,,41490548952.0
179.0,41490597544.0,ia,41490597365.0
124.0,41490598887.0,ia,41490598763.0
873.0,41490706760.0,,41490705887.0
1303.0,41490708254.0,,41490706951.0
526.0,41490708930.0,,41490708404.0
596.0,41490710022.0,ia,41490709426.0
99.0,41490710242.0,ia,41490710143.0
297.0,41490710602.0,k,41490710305.0
569.0,41490711337.0,,41490710768.0
174.0,41490711610.0,,41490711436.0
272.0,41490712372.0,,41490712100.0
2537.0,41490715016.0,,41490712479.0
256.0,41490715393.0,,41490715137.0
531.0,41490716000.0,,41490715469.0
1404.0,41490717494.0,,41490716090.0
1743.0,41490719354.0,,41490717611.0
13290.0,41490732801.0,,41490719511.0
409.0,41490733727.0,ia,41490733318.0
855.0,41490741178.0,,41490740323.0
1063.0,41490743555.0,aa,41490742492.0
132.0,41490743976.0,,41490743844.0
24.0,41490744092.0,aa,41490744068.0
85.0,41490744261.0,,41490744176.0
10.0,41490744324.0,aa,41490744314.0
147.0,41490744557.0,,41490744410.0
15.0,41490744646.0,aa,41490744631.0
71.0,41490744949.0,,41490744878.0
13.0,41490745013.0,aa,41490745000.0
824.0,41490746051.0,ia,41490745227.0
277.0,41490750387.0,ia,41490750110.0
5972.0,41490757000.0,ia,41490751028.0
367.0,41490759395.0,ia,41490759028.0
136.0,41490760103.0,,41490759967.0
30.0,41490760255.0,aa,41490760225.0
114.0,41490760517.0,,41490760403.0
40.0,41490760653.0,aa,41490760613.0
45.0,41490761090.0,,41490761045.0
49.0,41490810897.0,u.onreadystatechange,41490810848.0
12.0,41490811086.0,u.onreadystatechange,41490811074.0
207.0,41490812060.0,u.onreadystatechange,41490811853.0
167.0,41490813008.0,ia,41490812841.0
1799.0,41490865282.0,,41490863483.0
767.0,41490866495.0,,41490865728.0
318.0,41490869361.0,ia,41490869043.0
734.0,41490872507.0,ia,41490871773.0
173.0,41490877249.0,,41490877076.0
213.0,41490877572.0,ia,41490877359.0
27886.0,41490905544.0,ia,41490877658.0
163.0,41490945293.0,k,41490945130.0
60.0,41490945487.0,k,41490945427.0
42.0,41490945654.0,k,41490945612.0
43.0,41490945822.0,k,41490945779.0
340.0,41490950430.0,k,41490950090.0
61.0,41490950663.0,k,41490950602.0
66.0,41490950861.0,k,41490950795.0
150.0,41490951139.0,k,41490950989.0
87.0,41490953299.0,k,41490953212.0
214.0,41490953662.0,k,41490953448.0
87.0,41491049895.0,k,41491049808.0
73.0,41491203936.0,k,41491203863.0
108.0,41491208478.0,k,41491208370.0
333.0,41491168494.0,ia,41491168161.0
110.0,41491174517.0,ia,41491174407.0
186.0,41491183805.0,ia,41491183619.0
188.0,41491205750.0,ia,41491205562.0
197.0,41491212683.0,ia,41491212486.0
139.0,41491215893.0,ia,41491215754.0
121.0,41491222123.0,ia,41491222002.0
98.0,41491276619.0,k,41491276521.0
64.0,41491359214.0,k,41491359150.0
75.0,41491380881.0,k,41491380806.0
92.0,41491384066.0,k,41491383974.0
61.0,41491388878.0,k,41491388817.0
92.0,41491400129.0,k,41491400037.0
380.0,41491451169.0,k,41491450789.0
81.0,41491462865.0,k,41491462784.0
126.0,41491468753.0,k,41491468627.0
54.0,41491468975.0,k,41491468921.0
58.0,41491513552.0,k,41491513494.0
117.0,41491223033.0,ia,41491222916.0
88.0,41491225405.0,ia,41491225317.0
325.0,41491232652.0,ia,41491232327.0
463.0,41491281128.0,ia,41491280665.0
21.0,41491308330.0,,41491308309.0
11.0,41491309378.0,,41491309367.0
21.0,41491326951.0,,41491326930.0
15.0,41491328495.0,,41491328480.0
8.0,41491344360.0,,41491344352.0
6.0,41491345038.0,,41491345032.0
6.0,41491345414.0,,41491345408.0
7.0,41491346804.0,,41491346797.0
6.0,41491348483.0,,41491348477.0
6.0,41491349070.0,,41491349064.0
6.0,41491350356.0,,41491350350.0
5.0,41491350673.0,,41491350668.0
7.0,41491358331.0,,41491358324.0
118.0,41491359002.0,,41491358884.0
10.0,41491364346.0,,41491364336.0
6.0,41491364832.0,,41491364826.0
25377.0,41491399050.0,ia,41491373673.0
11.0,41491412785.0,,41491412774.0
11.0,41491413525.0,,41491413514.0
10.0,41491415230.0,,41491415220.0
31977.0,41491448750.0,ia,41491416773.0
1389.0,41491488672.0,l,41491487283.0
687.0,41491489608.0,l,41491488921.0
12.0,41491507281.0,,41491507269.0
6.0,41491507855.0,,41491507849.0
40846.0,41491560266.0,l,41491519420.0
10.0,41491572813.0,,41491572803.0
6.0,41491573433.0,,41491573427.0
11.0,41491581037.0,,41491581026.0
15.0,41491581727.0,,41491581712.0
12.0,41491583136.0,,41491583124.0
9.0,41491584224.0,,41491584215.0
14.0,41491585722.0,,41491585708.0
6.0,41491586363.0,,41491586357.0
20.0,41491587601.0,,41491587581.0
13.0,41491588428.0,,41491588415.0
8.0,41491590699.0,,41491590691.0
54.0,41491591399.0,,41491591345.0
16.0,41491592538.0,,41491592522.0
5.0,41491592944.0,,41491592939.0
5.0,41491593934.0,,41491593929.0
641.0,41491604550.0,ia,41491603909.0
140153.0,41491745514.0,ia,41491605361.0
104.0,41491747201.0,k,41491747097.0
47.0,41491748130.0,k,41491748083.0
93.0,41491748384.0,k,41491748291.0
70.0,41491749632.0,k,41491749562.0
114.0,41491750194.0,k,41491750080.0
73.0,41491750425.0,k,41491750352.0
44.0,41491750604.0,k,41491750560.0
78.0,41491755488.0,k,41491755410.0
86.0,41491758228.0,k,41491758142.0
62.0,41491766009.0,k,41491765947.0
28.0,41491766141.0,k,41491766113.0
15.0,41491748468.0,j [from emptyFunction],41491748453.0
411442.0,41492160014.0,ia,41491748572.0
75.0,41492309996.0,k,41492309921.0
75.0,41492313677.0,k,41492313602.0
118.0,41492316814.0,k,41492316696.0
143.0,41492321705.0,k,41492321562.0
108.0,41492325140.0,k,41492325032.0
116.0,41492331684.0,k,41492331568.0
67.0,41492359322.0,k,41492359255.0
38.0,41492359470.0,k,41492359432.0
26.0,41492359572.0,k,41492359546.0
553.0,41492220023.0,ia,41492219470.0
2534.0,41492222879.0,,41492220345.0
94.0,41492230524.0,ia,41492230430.0
1517.0,41492232116.0,,41492230599.0
235.0,41492232522.0,ia,41492232287.0
742.0,41492233325.0,,41492232583.0
735.0,41492234414.0,ia,41492233679.0
235.0,41492234737.0,ia,41492234502.0
112.0,41492234908.0,ia,41492234796.0
2940.0,41492241150.0,,41492238210.0
979.0,41492242566.0,ia,41492241587.0
364.0,41492243691.0,ia,41492243327.0
119.0,41492244102.0,ia,41492243983.0
281.0,41492264111.0,ia,41492263830.0
216.0,41492264446.0,ia,41492264230.0
161.0,41492264780.0,ia,41492264619.0
12.0,41492272000.0,,41492271988.0
6.0,41492272526.0,,41492272520.0
13.0,41492275978.0,,41492275965.0
6.0,41492276478.0,,41492276472.0
7.0,41492280819.0,,41492280812.0
6.0,41492281397.0,,41492281391.0
9.0,41492358291.0,,41492358282.0
10.0,41492359074.0,,41492359064.0
7.0,41492359846.0,,41492359839.0
12.0,41492360473.0,,41492360461.0
11.0,41492362960.0,,41492362949.0
12.0,41492363927.0,,41492363915.0
7.0,41492369398.0,,41492369391.0
6.0,41492369970.0,,41492369964.0
15.0,41492374941.0,,41492374926.0
4.0,41492375347.0,,41492375343.0
5.0,41492375933.0,,41492375928.0
5.0,41492376232.0,,41492376227.0
6.0,41492376765.0,,41492376759.0
5.0,41492377067.0,,41492377062.0
5.0,41492377766.0,,41492377761.0
6.0,41492378216.0,,41492378210.0
83.0,41492391766.0,ia,41492391683.0
859.0,41492427274.0,ia,41492426415.0
113.0,41492402864.0,k,41492402751.0
79.0,41492405959.0,k,41492405880.0
65.0,41492453772.0,k,41492453707.0
57.0,41492458118.0,k,41492458061.0
88.0,41492536831.0,k,41492536743.0
88.0,41492541147.0,k,41492541059.0
81.0,41492554333.0,k,41492554252.0
81.0,41492562264.0,k,41492562183.0
62.0,41492567759.0,k,41492567697.0
118.0,41492573654.0,k,41492573536.0
79.0,41492576331.0,k,41492576252.0
95.0,41492579860.0,k,41492579765.0
85.0,41492583624.0,k,41492583539.0
86.0,41492588233.0,k,41492588147.0
75.0,41492591577.0,k,41492591502.0
69.0,41492593259.0,k,41492593190.0
71.0,41492594743.0,k,41492594672.0
73.0,41492598943.0,k,41492598870.0
114.0,41492604106.0,k,41492603992.0
89.0,41492607162.0,k,41492607073.0
77.0,41492610133.0,k,41492610056.0
93.0,41492612664.0,k,41492612571.0
55.0,41492618605.0,k,41492618550.0
94.0,41492620071.0,k,41492619977.0
86.0,41492623987.0,k,41492623901.0
87.0,41492626975.0,k,41492626888.0
168.0,41492628994.0,k,41492628826.0
92.0,41492631215.0,k,41492631123.0
57.0,41492642188.0,k,41492642131.0
63.0,41492645042.0,k,41492644979.0
31.0,41492645197.0,k,41492645166.0
101.0,41492647521.0,k,41492647420.0
34.0,41492647810.0,k,41492647776.0
74.0,41492677028.0,k,41492676954.0
86.0,41492679337.0,k,41492679251.0
83.0,41492681657.0,k,41492681574.0
105.0,41492747346.0,k,41492747241.0
68.0,41492747599.0,k,41492747531.0
316659.0,41492744094.0,ia,41492427435.0
156.0,41492759186.0,ia,41492759030.0
655.0,41492759931.0,,41492759276.0
76.0,41492760107.0,ia,41492760031.0
398.0,41492760545.0,,41492760147.0
486.0,41492761297.0,ia,41492760811.0
537.0,41492761903.0,,41492761366.0
6226.0,41492768227.0,k,41492762001.0
149.0,41492768477.0,ia,41492768328.0
108.0,41492768629.0,ia,41492768521.0
97.0,41492768767.0,ia,41492768670.0
253.0,41492815013.0,ia,41492814760.0
69.0,41492815392.0,ia,41492815323.0
37.0,41492815513.0,ia,41492815476.0
1113.0,41492937706.0,ia,41492936593.0
587.0,41492938410.0,ia,41492937823.0
169.0,41492938798.0,ia,41492938629.0
482.0,41492940070.0,ia,41492939588.0
165.0,41492940437.0,ia,41492940272.0
125.0,41492940648.0,ia,41492940523.0
371.0,41492942318.0,,41492941947.0
47.0,41492942507.0,,41492942460.0
400.0,41492943141.0,,41492942741.0
2739.0,41492946195.0,k,41492943456.0
30.0,41492954978.0,,41492954948.0
12.0,41492955099.0,,41492955087.0
1816.0,41492957228.0,,41492955412.0
23.0,41492960342.0,,41492960319.0
6.0,41492960436.0,,41492960430.0
185.0,41492961025.0,,41492960840.0
25.0,41492966291.0,,41492966266.0
6.0,41492966383.0,,41492966377.0
209.0,41492966989.0,,41492966780.0
10.0,41492967244.0,,41492967234.0
15.0,41492967389.0,,41492967374.0
336.0,41492968041.0,,41492967705.0
12.0,41492968330.0,,41492968318.0
6.0,41492968394.0,,41492968388.0
163.0,41492968804.0,,41492968641.0
1385.0,41492992351.0,ia,41492990966.0
86.0,41492993830.0,l,41492993744.0
128.0,41492994097.0,l,41492993969.0
324.0,41493017579.0,ia,41493017255.0
130.0,41493019902.0,ia,41493019772.0
154.0,41493022620.0,ia,41493022466.0
153.0,41493025179.0,ia,41493025026.0
130.0,41493027073.0,ia,41493026943.0
169.0,41493036746.0,ia,41493036577.0
130.0,41493052804.0,ia,41493052674.0
269.0,41493058346.0,ia,41493058077.0
160.0,41493066631.0,ia,41493066471.0
122.0,41493071547.0,ia,41493071425.0
217.0,41493072921.0,ia,41493072704.0
231.0,41493075273.0,ia,41493075042.0
137.0,41493077248.0,ia,41493077111.0
109.0,41493078169.0,ia,41493078060.0
172.0,41493142267.0,ia,41493142095.0
248.0,41493158330.0,ia,41493158082.0
374.0,41493195574.0,ia,41493195200.0
263.0,41493211864.0,ia,41493211601.0
180.0,41493214040.0,ia,41493213860.0
213.0,41493240974.0,ia,41493240761.0
2890.0,41493244319.0,ia,41493241429.0
939.0,41493245512.0,ia,41493244573.0
725.0,41493250564.0,ia,41493249839.0
1762.0,41493252467.0,ia,41493250705.0
2735.0,41493257469.0,ia,41493254734.0
552.0,41493258275.0,ia,41493257723.0
734.0,41493259231.0,ia,41493258497.0
815.0,41493261084.0,ia,41493260269.0
424.0,41493261695.0,ia,41493261271.0
215.0,41493262590.0,ia,41493262375.0
152.0,41493263364.0,ia,41493263212.0
